"","alt","temp2m","humidity","precip","atm","wind","m.fapar","classes[cv.train, rotulo]"
"494",0.386863281089465,0.605028386050284,0.512888652670741,0.417840375586854,0.653703703703704,0.154294451977727,0.45160446459714,"0"
"495",0.449016657122568,0.661800486618005,0.393037470103641,0.363067292644757,0.653703703703704,0.156256311127781,0.371468433903035,"0"
"496",0.569831167700799,0.544201135442011,0.466383204889716,0.370892018779343,0.653703703703704,0.11947145206428,0.295953958841995,"0"
"497",0.74854845493888,0.423357664233577,0.542652139250598,0.408450704225352,0.653703703703704,0.120798592077551,0.299354726194629,"1"
"498",0.790380879000529,0.394160583941606,0.53972893967579,0.402190923317684,0.653703703703704,0.129396151293962,0.303540286013254,"1"
"499",0.929300588841175,0.396593673965937,0.511559925591283,0.380281690140845,0.653703703703704,0.147831857130492,0.352459016393443,"0"
"500",0.602663668919634,0.497972424979724,0.391442997608291,0.323943661971831,0.653703703703704,0.194137503245723,0.284356470177886,"1"
"501",0.645725780744281,0.390105433901054,0.476215785277704,0.341158059467919,0.653703703703704,0.18978102189781,0.319933728636205,"1"
"502",0.504137359268868,0.440389294403893,0.493754982726548,0.330203442879499,0.653703703703704,0.183837742707943,0.547872340425532,"1"
"503",0.37821715256041,0.497972424979724,0.504650544778103,0.312989045383412,0.653703703703704,0.178817691353394,0.601499825601674,"0"
"504",0.234864862514614,0.551500405515004,0.497741163964921,0.284820031298905,0.653703703703704,0.182250944865988,0.542465992326474,"0"
"505",0.216947492193294,0.605839416058394,0.49083178315174,0.234741784037559,0.653703703703704,0.190444591904446,0.525723753051971,"0"
"507",0.0629519458922062,0.664233576642336,0.606962529896359,0.287949921752739,0.653703703703704,0.192694959753037,0.576124869201256,"1"
"508",0.247458907663644,0.70235198702352,0.357427584374169,0.359937402190923,0.653703703703704,0.120654337728283,0.482647366585281,"0"
"509",0.47751210707405,0.613138686131387,0.446186553281956,0.377151799687011,0.653703703703704,0.12977121260206,0.401464945936519,"0"
"510",0.364130138015235,0.690997566909975,0.440871644964124,0.380281690140845,0.653703703703704,0.190559995383861,0.303976281827694,"0"
"511",0.348427330645876,0.714517437145174,0.377889981397821,0.363067292644757,0.653703703703704,0.192233345835377,0.332316009766306,"0"
"513",0.422474055253743,0.62287104622871,0.442997608291257,0.380281690140845,0.653703703703704,0.13418539568968,0.342518311824206,"0"
"514",0.647091536891151,0.467153284671533,0.508902471432368,0.428794992175274,0.653703703703704,0.101670465364531,0.357690966166725,"1"
"515",0.801036982481768,0.390105433901054,0.533085304278501,0.427230046948357,0.653703703703704,0.11018147197138,0.319933728636205,"1"
"516",0.844149220162103,0.354420113544201,0.534148285942068,0.416275430359937,0.653703703703704,0.119990767721647,0.298133937914196,"0"
"517",0.856626076030494,0.390916463909165,0.5110284347595,0.39906103286385,0.653703703703704,0.127895906061568,0.368503662364841,"0"
"518",0.624115872334932,0.493106244931063,0.444326335370715,0.350547730829421,0.653703703703704,0.163699835550042,0.397715381932333,"1"
"519",0.678279608844902,0.436334144363341,0.444857826202498,0.350547730829421,0.653703703703704,0.181125760941692,0.426316707359609,"0"
"520",0.678196470651556,0.353609083536091,0.519000797236247,0.36150234741784,0.653703703703704,0.184270505755749,0.461196372514824,"1"
"521",0.602032784191269,0.418491484184915,0.530693595535477,0.356807511737089,0.653703703703704,0.171489570410548,0.561126613184513,"1"
"522",0.38996004417809,0.472830494728305,0.535742758437417,0.339593114241002,0.653703703703704,0.162228441187502,0.639082664806418,"1"
"523",0.474649134085687,0.484995944849959,0.550093010895562,0.311424100156495,0.653703703703704,0.163497879461066,0.552755493547262,"1"
"524",0.191492197045331,0.519870235198702,0.570821153335105,0.280125195618153,0.653703703703704,0.176221113066559,0.550575514475061,"0"
"525",0.158548879624963,0.551500405515004,0.626627690672336,0.29264475743349,0.653703703703704,0.184674417933701,0.571154516916638,"1"
"527",0.135440345709868,0.841849148418491,0.237576401807069,0.29264475743349,0.620370370370371,0.123164363405557,0.594000697593303,"1"
"528",0.136827839284385,0.829683698296837,0.247143236779165,0.322378716744914,0.620370370370371,0.122010328611408,0.586501569584932,"1"
"529",0.460985002408948,0.678021086780211,0.380547435556737,0.367762128325509,0.620370370370371,0.124433801679121,0.42718869898849,"1"
"530",0.353733448883124,0.613949716139497,0.472495349455222,0.381846635367762,0.620370370370371,0.117278785955397,0.309382629926753,"0"
"531",0.287378279842425,0.64963503649635,0.467711931969174,0.37245696400626,0.620370370370371,0.145668041891463,0.324816881757935,"0"
"532",0.289888666296319,0.716139497161395,0.405793250066436,0.342723004694836,0.620370370370371,0.201379071579008,0.299877921171957,"1"
"534",0.397439068343945,0.685320356853203,0.391442997608291,0.34585289514867,0.620370370370371,0.198205475895098,0.382193930938263,"1"
"535",0.414670118601349,0.658556366585564,0.415094339622641,0.355242566510172,0.620370370370371,0.183578084879259,0.351325427275898,"0"
"536",0.398232146170798,0.635036496350365,0.436353972893967,0.37245696400626,0.620370370370371,0.160208880297741,0.344175095919079,"1"
"537",0.409550276234109,0.633414436334144,0.434759500398618,0.384976525821596,0.620370370370371,0.133233316984507,0.3272584583188,"0"
"538",0.437874941524889,0.609083536090835,0.425458410842413,0.416275430359937,0.620370370370371,0.113989786792072,0.31792814788978,"0"
"539",0.553675675475472,0.525547445255474,0.458410842412968,0.433489827856025,0.620370370370371,0.109056288047085,0.398936170212766,"1"
"541",0.605548558877951,0.37956204379562,0.53122508636726,0.416275430359937,0.620370370370371,0.115634286373734,0.280345308685037,"1"
"542",0.694565952137639,0.398215733982157,0.530693595535477,0.392801251956181,0.620370370370371,0.125472432993855,0.324206487617719,"1"
"543",0.620772098064327,0.450121654501217,0.500664363539729,0.37245696400626,0.620370370370371,0.139638210092034,0.395797000348797,"0"
"544",0.717019155712365,0.436334144363341,0.481530693595535,0.359937402190923,0.620370370370371,0.150428435417328,0.444890129054761,"0"
"545",0.675954557850579,0.408759124087591,0.470900876959872,0.358372456964006,0.620370370370371,0.159689564640374,0.455790024415766,"0"
"547",0.882765460222263,0.302514193025142,0.560191336699442,0.37245696400626,0.620370370370371,0.171085658232596,0.392570631321939,"1"
"548",0.545284613097862,0.403081914030819,0.551155992559128,0.364632237871674,0.620370370370371,0.156342863737342,0.567404952912452,"1"
"549",0.376584540979316,0.421735604217356,0.572149880414563,0.353677621283255,0.620370370370371,0.145206427973803,0.510899895361004,"0"
"550",0.585808035477181,0.393349553933496,0.610682965718841,0.338028169014085,0.620370370370371,0.141946279680332,0.567840948726892,"1"
"551",0.548364824931888,0.370640713706407,0.645229869784746,0.322378716744914,0.620370370370371,0.142580998817114,0.595395884199512,"1"
"552",0.56293119975306,0.426601784266018,0.648153069359553,0.320813771517997,0.620370370370371,0.141253858803843,0.605162190442972,"1"
"553",0.568988731927304,0.478507704785077,0.707148551687483,0.327073552425665,0.620370370370371,0.140330630968524,0.682595047087548,"0"
"554",0.0193838915181245,0.616382806163828,0.72176454956152,0.29264475743349,0.620370370370371,0.147081734514296,0.536798046738751,"0"
"555",0.343786249312882,0.72911597729116,0.294445920807866,0.300469483568075,0.620370370370371,0.128905686506448,0.690268573421695,"0"
"557",0.329477942548574,0.708029197080292,0.393303215519532,0.31924882629108,0.620370370370371,0.20913995556966,0.399459365190094,"1"
"558",0.326284942152956,0.685320356853203,0.397820887589689,0.330203442879499,0.620370370370371,0.216266120423531,0.388297872340425,"0"
"559",0.370409638100612,0.660989456609895,0.403933032155195,0.333333333333333,0.620370370370371,0.21300597213006,0.429804673875131,"0"
"560",0.432221871337311,0.638280616382806,0.413499867127292,0.341158059467919,0.620370370370371,0.202648509852572,0.422218346703872,"1"
"561",0.444781515987905,0.6220600162206,0.421206484188148,0.350547730829421,0.620370370370371,0.188194224055855,0.388210673177537,"1"
"562",0.479017805387067,0.617193836171938,0.414297103374967,0.356807511737089,0.620370370370371,0.17529788523124,0.443843739100105,"1"
"563",0.602152799603985,0.537712895377129,0.435556736646293,0.41471048513302,0.620370370370371,0.128790283027033,0.425880711545169,"1"
"564",0.73657099467942,0.464720194647202,0.48232792984321,0.416275430359937,0.620370370370371,0.123568275583509,0.484478549005929,"1"
"565",0.668597942118489,0.409570154095702,0.533085304278501,0.400625978090767,0.620370370370371,0.128847984766741,0.502267178235089,"0"
"566",0.668053405910518,0.391727493917275,0.560191336699442,0.378716744913928,0.620370370370371,0.129280747814547,0.389954656435298,"0"
"567",0.682080635119387,0.412814274128143,0.534679776773851,0.363067292644757,0.620370370370371,0.13294480828597,0.337373561213812,"0"
"568",0.812318838282439,0.360097323600973,0.50252458145097,0.356807511737089,0.620370370370371,0.147803006260639,0.430589466341123,"0"
"569",0.871254014060075,0.327656123276561,0.52272123305873,0.366197183098592,0.620370370370371,0.15741034592193,0.401639344262295,"1"
"570",0.778424472363856,0.280616382806164,0.591017804942865,0.378716744913928,0.620370370370371,0.160785897694815,0.492326473665853,"1"
"572",0.581665294430864,0.414436334144363,0.589157587031624,0.367762128325509,0.620370370370371,0.13565679005222,0.511248692012557,"1"
"576",0.137047906202773,0.565287915652879,0.694658517140579,0.305164319248826,0.620370370370371,0.133868036121289,0.640565050575514,"1"
"577",0.237233413409438,0.720194647201946,0.32553813446718,0.347417840375587,0.579629629629629,0.113903234182511,0.556417858388559,"1"
"578",0.279005720501943,0.67558799675588,0.352644166888121,0.36150234741784,0.579629629629629,0.137993710510372,0.540373212417161,"0"
"579",0.359497418402635,0.625304136253041,0.434493754982727,0.358372456964006,0.579629629629629,0.105853841493321,0.344000697593303,"0"
"580",0.269962857757711,0.660989456609895,0.433696518735052,0.338028169014085,0.579629629629629,0.196330169354606,0.38986745727241,"0"
"581",0.288837973555389,0.686942416869424,0.398352378421472,0.325508607198748,0.579629629629629,0.202879316811402,0.393006627136379,"1"
"582",0.345726326075164,0.667477696674777,0.40127557799628,0.323943661971831,0.579629629629629,0.208909148610831,0.434426229508197,"1"
"583",0.326994552625538,0.647201946472019,0.42333244751528,0.327073552425665,0.579629629629629,0.219208909148611,0.45073247296826,"1"
"584",0.314305390309771,0.636658556366586,0.429178846664895,0.328638497652582,0.579629629629629,0.226392775742189,0.38454830833624,"0"
"586",0.382887408357404,0.62043795620438,0.417751793781557,0.338028169014085,0.579629629629629,0.222238250483252,0.453174049529125,"1"
"587",0.459079648098154,0.587996755879967,0.411639649216051,0.341158059467919,0.579629629629629,0.204004500735697,0.426142309033833,"1"
"588",0.474450029412452,0.562043795620438,0.426521392505979,0.374021909233177,0.579629629629629,0.193848994547186,0.422043948378096,"1"
"589",0.499281740822053,0.526358475263585,0.440340154132341,0.391236306729264,0.579629629629629,0.155910100689536,0.401726543425183,"1"
"590",0.638493326374568,0.45904298459043,0.484188147754451,0.39906103286385,0.579629629629629,0.133435273073483,0.491890477851413,"1"
"591",0.759190633328195,0.382806163828061,0.550624501727345,0.397496087636933,0.579629629629629,0.132454343498456,0.558510638297872,"0"
"592",0.731569498945486,0.362530413625304,0.577730534148286,0.381846635367762,0.579629629629629,0.136262658319148,0.497035228461807,"0"
"593",0.683250472651261,0.37875101378751,0.560191336699442,0.369327073552426,0.579629629629629,0.12954040564323,0.398848971049878,"0"
"594",0.724794907583431,0.359286293592863,0.53972893967579,0.364632237871674,0.579629629629629,0.133291018724215,0.446372514823858,"1"
"595",0.769107697351841,0.326845093268451,0.5362742492692,0.366197183098592,0.579629629629629,0.142869507515652,0.36632368329264,"1"
"596",0.824943013838173,0.295214922952149,0.562848790858358,0.374021909233177,0.579629629629629,0.152707654135772,0.313916986396931,"1"
"597",0.875639443489704,0.272506082725061,0.62742492692001,0.391236306729264,0.579629629629629,0.155910100689536,0.486484129752354,"1"
"598",0.48315935281177,0.393349553933496,0.613606165293649,0.386541471048513,0.579629629629629,0.150716944115865,0.540373212417161,"1"
"599",0.305660016397763,0.476074614760746,0.585437151209141,0.375586854460094,0.579629629629629,0.153457776751969,0.535490059295431,"1"
"600",0.169947393335167,0.526358475263585,0.563380281690141,0.339593114241002,0.579629629629629,0.175788350018753,0.592431112661318,"1"
"601",0.118134373169077,0.564476885644769,0.562051554610683,0.294209702660407,0.579629629629629,0.196820634142119,0.562957795605162,"1"
"602",0.0674320780788074,0.626926196269262,0.589423332447515,0.284820031298905,0.579629629629629,0.181068059201985,0.500174398325776,"0"
"603",0.00753692525768752,0.663422546634225,0.692532553813447,0.242566510172144,0.579629629629629,0.156256311127781,0.349843041506802,"0"
"604",0.0637593006193648,0.814274128142741,0.18044113739038,0.29264475743349,0.579629629629629,0.114422549839878,0.535402860132543,"1"
"605",0.318418312426767,0.59448499594485,0.441403135795907,0.394366197183099,0.579629629629629,0.122125732090823,0.371468433903035,"1"
"606",0.27691819385744,0.635847526358475,0.422535211267606,0.377151799687011,0.579629629629629,0.120077320331208,0.363446110917335,"1"
"607",0.242114039706053,0.644768856447688,0.437416954557534,0.352112676056338,0.579629629629629,0.19930180894954,0.358126961981165,"1"
"608",0.306151389076264,0.656123276561233,0.398086633005581,0.339593114241002,0.579629629629629,0.206254868584288,0.373474014649459,"1"
"609",0.350728903514142,0.630981346309814,0.410045176720702,0.339593114241002,0.579629629629629,0.20960156948732,0.439134984304151,"0"
"610",0.393039508684224,0.600973236009732,0.443794844538932,0.338028169014085,0.579629629629629,0.21525633997865,0.445587722357865,"0"
"611",0.390847615429141,0.584752635847526,0.45867658782886,0.338028169014085,0.579629629629629,0.242837771558813,0.410184862225323,"0"
"612",0.402775376226856,0.569343065693431,0.438214190805209,0.339593114241002,0.579629629629629,0.241395228066126,0.399808161841646,"0"
"613",0.533104634769088,0.506893755068938,0.475152803614138,0.366197183098592,0.579629629629629,0.236230922362309,0.424834321590513,"1"
"615",0.561222696387759,0.454987834549878,0.494817964390114,0.394366197183099,0.579629629629629,0.154207899368166,0.47026508545518,"1"
"616",0.881971497886613,0.381995133819951,0.544246611745947,0.408450704225352,0.579629629629629,0.130896396526355,0.52354377397977,"1"
"617",0.868725395547411,0.279805352798053,0.62237576401807,0.403755868544601,0.579629629629629,0.132194685669773,0.507063132193931,"0"
"618",0.718276604959243,0.308191403081914,0.606696784480468,0.392801251956181,0.579629629629629,0.126482213438735,0.492675270317405,"0"
"619",0.764942747138929,0.292781832927818,0.597129949508371,0.394366197183099,0.579629629629629,0.129482703903523,0.463114754098361,"0"
"620",0.845050989061889,0.26926196269262,0.602710603242094,0.400625978090767,0.579629629629629,0.137214737024321,0.390826648064179,"1"
"621",0.865605501261205,0.266017842660178,0.624235981929312,0.405320813771518,0.579629629629629,0.144138945789216,0.339902336937565,"1"
"622",0.6973208104085,0.301703163017031,0.65267074142971,0.402190923317684,0.579629629629629,0.131761922621967,0.585803976281828,"1"
"623",0.447295624731149,0.383617193836172,0.658251395163433,0.392801251956181,0.579629629629629,0.140272929228816,0.553191489361702,"1"
"624",0.278192807458883,0.453365774533658,0.642040924794047,0.381846635367762,0.579629629629629,0.166440668186146,0.604290198814091,"1"
"625",0.166012653734119,0.518248175182482,0.611480201966516,0.331768388106416,0.579629629629629,0.20008078243559,0.578653644925009,"1"
"626",0.0514320957028073,0.584752635847526,0.595003986181238,0.2660406885759,0.579629629629629,0.207812815556389,0.581531217300314,"0"
"627",0.00675685081475427,0.660989456609895,0.636460271060324,0.276995305164319,0.579629629629629,0.183924295317504,0.361353331008022,"1"
"628",0.184720963122372,0.742092457420925,0.269731597129949,0.327073552425665,0.540740740740741,0.116615215948761,0.598709452389257,"1"
"629",0.173519704210162,0.695863746958638,0.331384533616795,0.34585289514867,0.540740740740741,0.10894088456767,0.641175444715731,"1"
"630",0.512513784686047,0.524736415247364,0.502790326866861,0.424100156494523,0.540740740740741,0.113730128963388,0.453958841995117,"0"
"631",0.310118059727262,0.596918085969181,0.465320223226149,0.403755868544601,0.540740740740741,0.139263148783936,0.382804325078479,"0"
"632",0.320990344613842,0.610705596107056,0.482593675259102,0.367762128325509,0.540740740740741,0.166844580364098,0.483519358214161,"0"
"633",0.277107286436731,0.611516626115166,0.491097528567632,0.367762128325509,0.540740740740741,0.170393237356106,0.471311475409836,"0"
"635",0.385414940603053,0.606650446066504,0.432367791655594,0.356807511737089,0.540740740740741,0.218718444361097,0.444454133240321,"0"
"636",0.407030107497322,0.571776155717762,0.454690406590486,0.355242566510172,0.540740740740741,0.217045093909581,0.413149633763516,"1"
"638",0.493856357076905,0.51419302514193,0.499069891044379,0.352112676056338,0.540740740740741,0.234499870171086,0.536100453435647,"1"
"639",0.437146509989651,0.506893755068938,0.499069891044379,0.350547730829421,0.540740740740741,0.261071521306367,0.454569236135333,"1"
"640",0.427553179554502,0.509326845093268,0.498804145628488,0.353677621283255,0.540740740740741,0.28184414760105,0.405214509940705,"1"
"641",0.574027530733457,0.471208434712084,0.516609088493224,0.367762128325509,0.540740740740741,0.27549695623323,0.475933031042902,"1"
"642",0.596675009846321,0.456609894566099,0.520063778899814,0.377151799687011,0.540740740740741,0.256022619081965,0.478636205092431,"1"
"643",0.528344855407175,0.436334144363341,0.525378687217646,0.395931142410016,0.540740740740741,0.202417702893742,0.452650854551796,"1"
"644",0.641788313927873,0.371451743714518,0.558331118788201,0.422535211267606,0.540740740740741,0.153025013704163,0.529996512033484,"1"
"646",0.729466605309724,0.223844282238443,0.666755248471964,0.419405320813772,0.540740740740741,0.112576094169239,0.514911056853854,"1"
"647",0.89058888108698,0.220600162206002,0.668083975551422,0.428794992175274,0.540740740740741,0.112402988950117,0.593826299267527,"0"
"648",0.750162025587987,0.235198702351987,0.675524847196386,0.44131455399061,0.540740740740741,0.119586855543695,0.592867108475759,"1"
"649",0.561749807663025,0.287915652879157,0.681105500930109,0.44131455399061,0.540740740740741,0.136580017887539,0.616062085803976,"1"
"650",0.417277059675601,0.392538523925385,0.657454158915759,0.411580594679186,0.540740740740741,0.160006924208765,0.610742936867806,"1"
"651",0.421175882241132,0.412814274128143,0.673664629285145,0.402190923317684,0.540740740740741,0.123308617754825,0.592605510987095,"0"
"652",0.612759248902056,0.418491484184915,0.699973425458411,0.402190923317684,0.540740740740741,0.130809843916794,0.673787931635856,"1"
"653",0.32593902587079,0.480129764801298,0.703693861280893,0.370892018779343,0.540740740740741,0.158795187674908,0.747820020927799,"1"
"654",0.0220358083603341,0.587185725871857,0.694924262556471,0.323943661971831,0.540740740740741,0.174720867834165,0.596965469131496,"1"
"655",0.00348841617880371,0.651257096512571,0.732925857028966,0.323943661971831,0.540740740740741,0.166382966446438,0.314614579700035,"1"
"656",0.529979028877226,0.519059205190592,0.528301886792453,0.433489827856025,0.540740740740741,0.115086119846513,0.598099058249041,"0"
"657",0.350854284813975,0.554744525547445,0.518735051820356,0.424100156494523,0.540740740740741,0.132079282190358,0.476281827694454,"0"
"659",0.325219828212489,0.587996755879967,0.488705819824608,0.369327073552426,0.540740740740741,0.184097400536626,0.459539588419951,"1"
"660",0.33011727344138,0.575020275750203,0.478341748604836,0.374021909233177,0.540740740740741,0.194599117163382,0.49110568538542,"1"
"663",0.316950815057423,0.547445255474452,0.471166622375764,0.370892018779343,0.540740740740741,0.233259282767375,0.34679107080572,"0"
"664",0.410187335419214,0.520681265206813,0.491097528567632,0.366197183098592,0.540740740740741,0.230806958829809,0.377746773630973,"1"
"665",0.404933018018342,0.48661800486618,0.51607759766144,0.364632237871674,0.540740740740741,0.234182510602695,0.409487268922218,"0"
"666",0.514695260730506,0.446877534468775,0.541854903002923,0.366197183098592,0.540740740740741,0.253829952973082,0.457185211021974,"1"
"667",0.539559247717241,0.408759124087591,0.57507307998937,0.367762128325509,0.540740740740741,0.284642681976862,0.477589815137775,"1"
"668",0.445572670613497,0.43227899432279,0.557799627956418,0.366197183098592,0.540740740740741,0.311070078762875,0.473753051970701,"1"
"669",0.454723673574025,0.437956204379562,0.548498538400212,0.369327073552426,0.540740740740741,0.292663223796197,0.473753051970701,"1"
"670",0.495497395280319,0.411192214111922,0.560457082115333,0.394366197183099,0.540740740740741,0.25830183780041,0.362922915940007,"1"
"671",0.638292891077862,0.344687753446877,0.59872442200372,0.435054773082942,0.540740740740741,0.222180548743545,0.534007673526334,"1"
"672",0.935665147086101,0.236009732360097,0.664363539728939,0.455399061032864,0.540740740740741,0.165344335131704,0.565573770491803,"1"
"673",0.682976680119833,0.232765612327656,0.686686154663832,0.439749608763693,0.540740740740741,0.155102276333631,0.622863620509243,"1"
"674",0.575553594957405,0.236009732360097,0.716981132075472,0.458528951486698,0.540740740740741,0.167046536453074,0.586763167073596,"1"
"675",0.539197651744521,0.287915652879157,0.734254584108424,0.475743348982786,0.540740740740741,0.206283719454142,0.608126961981165,"1"
"676",0.383987887255249,0.392538523925385,0.722561785809195,0.466353677621283,0.540740740740741,0.249877383803122,0.689919776770143,"0"
"677",0.175980679931697,0.515815085158151,0.680574010098326,0.419405320813772,0.540740740740741,0.265341450044719,0.619986048133938,"0"
"678",0.0446990789401191,0.522303325223033,0.69306404464523,0.403755868544601,0.540740740740741,0.232018695363665,0.493721660272061,"1"
"679",0.0267714368947979,0.523925385239254,0.707945787935158,0.402190923317684,0.540740740740741,0.18288566400277,0.723317056156261,"1"
"680",0.0155250846216645,0.557988645579886,0.737443529099123,0.395931142410016,0.540740740740741,0.16600790513834,0.594436693407743,"1"
"681",0.0836840861468799,0.614760746147608,0.774913632739835,0.384976525821596,0.540740740740741,0.160583941605839,0.426403906522497,"1"
"682",0.406280851961411,0.51257096512571,0.572947116662237,0.446009389671362,0.499999999999999,0.121635267303309,0.407830484827346,"0"
"683",0.260491920516524,0.559610705596107,0.533616795110284,0.400625978090767,0.499999999999999,0.14278295490609,0.523718172305546,"1"
"684",0.263420990093746,0.585563665855636,0.508636726016476,0.381846635367762,0.499999999999999,0.16918150082225,0.493896058597837,"0"
"685",0.310249766660448,0.564476885644769,0.503321817698645,0.381846635367762,0.499999999999999,0.179740919188714,0.512818276944541,"0"
"686",0.421570940962382,0.538523925385239,0.473026840287005,0.400625978090767,0.499999999999999,0.178731138743833,0.464073944890129,"0"
"687",0.461866918001826,0.510948905109489,0.49083178315174,0.41471048513302,0.499999999999999,0.188280776665416,0.4511684687827,"1"
"688",0.505397186154725,0.467964314679643,0.526441668881212,0.41471048513302,0.499999999999999,0.220218689593491,0.442797349145448,"1"
"689",0.426723184660966,0.468775344687753,0.524847196385862,0.392801251956181,0.499999999999999,0.240847061538905,0.46224276246948,"0"
"690",0.4134911982098,0.476885644768856,0.516874833909115,0.383411580594679,0.499999999999999,0.248521392919997,0.493198465294733,"1"
"691",0.462532314459866,0.46066504460665,0.530162104703694,0.377151799687011,0.499999999999999,0.25094486598771,0.517178235088943,"0"
"692",0.5170649663304,0.416058394160584,0.568960935423864,0.374021909233177,0.499999999999999,0.256339978650356,0.412626438786188,"1"
"693",0.537564352279097,0.364152473641525,0.611480201966516,0.374021909233177,0.499999999999999,0.272092553590491,0.487181723055459,"1"
"694",0.512807443376855,0.375506893755069,0.610151474887058,0.367762128325509,0.499999999999999,0.325697469778714,0.540809208231601,"1"
"696",0.56758681170821,0.35036496350365,0.631411108158384,0.400625978090767,0.499999999999999,0.29361530250137,0.482298569933729,"1"
"697",0.710771997215013,0.301703163017031,0.679511028434759,0.449139280125196,0.499999999999999,0.277170306684747,0.472881060341821,"1"
"698",0.613559614323886,0.281427412814274,0.711400478341749,0.47887323943662,0.499999999999999,0.272034851850783,0.56618416463202,"1"
"699",0.529702753695521,0.310624493106245,0.714855168748339,0.466353677621283,0.499999999999999,0.254810882548109,0.520840599930241,"1"
"700",0.564319851721719,0.355231143552311,0.748604836566569,0.47887323943662,0.499999999999999,0.260869565217391,0.637687478200209,"1"
"701",0.146561810701034,0.429845904298459,0.773319160244486,0.483568075117371,0.499999999999999,0.270678860967658,0.758632717125916,"1"
"702",0.0234536637086815,0.521492295214923,0.772787669412703,0.458528951486698,0.499999999999999,0.27131358010444,0.752179979072201,"1"
"703",0.334161941876218,0.525547445255474,0.567366462928514,0.442879499217527,0.499999999999999,0.135627939182366,0.530694105336589,"0"
"704",0.274636861988912,0.529602595296026,0.567632208344406,0.433489827856025,0.499999999999999,0.141513516632526,0.572026508545518,"0"
"705",0.268569576239258,0.555555555555556,0.538665958012224,0.413145539906103,0.499999999999999,0.152592250656357,0.512469480292989,"1"
"706",0.331165807874596,0.558799675587997,0.518203560988573,0.402190923317684,0.499999999999999,0.166844580364098,0.513254272758982,"0"
"707",0.424049394868138,0.503649635036496,0.514483125166091,0.422535211267606,0.499999999999999,0.1792504544012,0.511161492849669,"0"
"708",0.337812275316805,0.493106244931063,0.518469306404464,0.442879499217527,0.499999999999999,0.186492022734485,0.47558423439135,"0"
"709",0.451620006882922,0.471208434712084,0.536805740100983,0.460093896713615,0.499999999999999,0.187472952309512,0.524328566445762,"1"
"710",0.630410088179132,0.382806163828061,0.581982460802551,0.455399061032864,0.499999999999999,0.19759960762817,0.554063480990582,"0"
"711",0.624231379078795,0.367396593673966,0.583842678713792,0.424100156494523,0.499999999999999,0.226508179221604,0.642309033833275,"1"
"712",0.511779422725902,0.381184103811841,0.557002391708743,0.410015649452269,0.499999999999999,0.251204523816393,0.60524938960586,"0"
"713",0.521965027942441,0.381995133819951,0.563380281690141,0.397496087636933,0.499999999999999,0.261879345662272,0.524066968957098,"0"
"714",0.496392458828458,0.356042173560422,0.610151474887058,0.386541471048513,0.499999999999999,0.268688150947751,0.443843739100105,"1"
"715",0.53567880837755,0.319545823195458,0.64762157852777,0.38810641627543,0.499999999999999,0.283921410230518,0.489972096267876,"1"
"716",0.551906651988752,0.322789943227899,0.689875099654531,0.39906103286385,0.499999999999999,0.338218747295231,0.548221137077084,"1"
"717",0.53775584829819,0.32441200324412,0.706351315439809,0.410015649452269,0.499999999999999,0.337295519459912,0.578479246599233,"1"
"718",0.719174811695431,0.317112733171127,0.732925857028966,0.444444444444445,0.499999999999999,0.317994287527769,0.644837809557028,"1"
"719",0.659778107258724,0.327656123276561,0.766144034015413,0.489827856025039,0.499999999999999,0.305588413490667,0.394053017091036,"1"
"720",0.460497342909753,0.410381184103812,0.759234653202232,0.510172143974961,0.499999999999999,0.306800150024523,0.528688524590164,"1"
"721",0.342035710978623,0.438767234387672,0.762689343608823,0.474178403755869,0.499999999999999,0.279218718444361,0.762905476107429,"1"
"725",0.459159133047444,0.394971613949716,0.611745947382408,0.489827856025039,0.46111111111111,0.207697412076974,0.588507150331357,"0"
"726",0.604578780639853,0.336577453365775,0.646292851448312,0.497652582159624,0.46111111111111,0.204350711173942,0.711457970003488,"0"
"727",0.676769911326202,0.304947283049473,0.625564709008769,0.461658841940532,0.46111111111111,0.199590317648077,0.687303801883502,"1"
"728",0.760300766827379,0.271695052716951,0.623438745681637,0.442879499217527,0.46111111111111,0.211101814719714,0.613271712591559,"1"
"729",0.707433649216778,0.257907542579075,0.64416688812118,0.424100156494523,0.46111111111111,0.238279334121924,0.543773979769794,"1"
"730",0.69212324802031,0.265206812652068,0.681105500930109,0.406885758998435,0.46111111111111,0.270505755748536,0.590425531914894,"1"
"731",0.722705141653034,0.27088402270884,0.718309859154929,0.411580594679186,0.46111111111111,0.286806497215891,0.69584931984653,"0"
"732",0.604175138814153,0.322789943227899,0.782620249800691,0.460093896713615,0.46111111111111,0.351547849167652,0.832490408092082,"1"
"733",0.0297376452323535,0.37712895377129,0.790326866861547,0.483568075117371,0.46111111111111,0.348807016531548,0.96180676665504,"1"
"734",0.0681632905846121,0.417680454176805,0.792984321020462,0.502347417840376,0.46111111111111,0.318398199705721,0.927973491454482,"1"
"735",0.0318320018525583,0.45823195458232,0.803082646824342,0.52112676056338,0.46111111111111,0.295375205562448,0.766655040111615,"1"
"736",0.286622102491413,0.56772100567721,0.504119053946319,0.486697965571205,0.46111111111111,0.159314503332275,0.528688524590164,"0"
"738",0.505952575271971,0.395782643957826,0.626893436088227,0.510172143974961,0.46111111111111,0.163151669022821,0.528688524590164,"0"
